city_name,hotel_name,rating_category,hotel_rating,num_reviews,location,availability_status,link,currency,link_domain
Christchurch,The Mayfair,Superb,9.19,1403,"Christchurch City-Centre, Christchurch",Available,https://www.booking.com/hotel/nz/the-mayfair.en-gb.html,Pkr,Booking.Com
Bilbao,Hotel Zenit Bilbao,Fabulous,8.88,1284,"Ensanche, Bilbao",Available,https://www.booking.com/hotel/es/zenitbilbao.en-gb.html,Pkr,Booking.Com
Sorrento-Suburb,Hilton Sorrento Palace,Fabulous,8.88,553,Sorrento,Available,https://www.booking.com/hotel/it/hilton-sorrento-palace.en-gb.html,Pkr,Booking.Com
Hilo,Hilo Vacation Rental,Fabulous,8.88,107,Hilo,Available,https://www.booking.com/hotel/us/hilo-vacation-rental.en-gb.html,Pkr,Booking.Com
Riga-Suburb,The Sound Of Silence - Romantic Tiny House Near Riga,Exceptional,9.79,90,Salaspils,Available,https://www.booking.com/hotel/lv/the-sound-of-silence-romantic-tiny-house-near-riga.en-gb.html,Pkr,Booking.Com
Killarney-Suburb,97 Granville Road,Fabulous,8.78,115,Dublin,Available,https://www.booking.com/hotel/ie/97-granville-road-dublin.en-gb.html,Pkr,Booking.Com
Monaco,New Center Easy Access Balcony,Superb,9.49,44,Monte Carlo,Available,https://www.booking.com/hotel/mc/new-center-easy-access-balcony.en-gb.html,Pkr,Booking.Com
Chiang Mai,Khum Phaya Resort & Spa Boutique Collection,Very Good,8.28,794,"Nong Pa Khrang, Chiang Mai",Available,https://www.booking.com/hotel/th/prince-khum-phaya-resort-spa.en-gb.html,Pkr,Booking.Com
Suceava,Luxury Avanera Towers Apartments Parking Included,Exceptional,9.69,146,Suceava,Available,https://www.booking.com/hotel/ro/luxury-avanera-towers-by-glam-apartments-parking-inlcuded.en-gb.html,Pkr,Booking.Com
Dunedin,Esplanade Apartments,Superb,9.19,551,"St Clair, Dunedin",Available,https://www.booking.com/hotel/nz/esplanade-apartments-dunedin.en-gb.html,Pkr,Booking.Com
Hefei,Hilton Garden Inn Hefei Binhu New District,Very Good,8.18,21,"Baohe, Hefei",Available,https://www.booking.com/hotel/cn/hilton-garden-inn-hefei-binhu-new-district.en-gb.html,Pkr,Booking.Com
Remscheid,Gã¤Stehaus Ehringhausen 63 (Anno 1719),Good,7.77,143,Remscheid,Available,https://www.booking.com/hotel/de/appartment-sophie.en-gb.html,Pkr,Booking.Com
Modena,Affittacamere I Tesori Di Modena,Superb,9.19,171,Modena,Available,https://www.booking.com/hotel/it/i-tesori-di-modena.en-gb.html,Pkr,Booking.Com
Avila,Vut Idesign 2,Superb,9.29,342,"Old Town of Avila, Avila",Available,https://www.booking.com/hotel/es/apartment-idesign-2.en-gb.html,Pkr,Booking.Com
Joensuu,Kompakti Yksiö Sepis,Superb,9.09,78,Joensuu,Available,https://www.booking.com/hotel/fi/kompakti-yksio-sepis.en-gb.html,Pkr,Booking.Com
Brasov,Hotel Hp Tower One Brasov,Very Good,8.48,3137,Braşov,Available,https://www.booking.comhttps://www.booking.com/hotel/ro/ramada-brasov.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9icmFzb3ZIM1gEaLUBiAEBmAEzuAEZyAEM2AED6AEB-AEBiAIBqAIBuAL4pvjHBsACAdICJGUwN2IyZjQ3LTAwMWEtNDc2YS1hMWNiLTUyYjNmNWJhMTVlZdgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=8f4d577c2ec1033b&srepoch=1761481593&from=searchresults,Pkr,Booking.Com
Baku,Sapphire Inn Hotel,Very Good,8.38,612,"Sabayil , Baku",Available,https://www.booking.com/hotel/az/sapphire-inn.en-gb.html,Pkr,Booking.Com
Filipstad,Cozy Lodge In Vã¤Rmland Sweden,Fabulous,8.78,12,Filipstad,Available,https://www.booking.com/hotel/se/cosy-lodge-in-varmland-sweden.en-gb.html,Pkr,Booking.Com
Honolulu-Suburb,Pacific Monarch Hotel,Very Good,8.38,1010,"Waikiki, Honolulu",Available,https://www.booking.com/hotel/us/aqua-pacific-monarch.en-gb.html,Pkr,Booking.Com
Sharm El Sheikh,Pickalbatros Aqua Blu Sharm El Sheikh,Superb,9.39,7166,"El Hadaba, Sharm El Sheikh (El Hadaba)",Available,https://www.booking.comhttps://www.booking.com/hotel/eg/aqua-blu-sharm-el-sheikh.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCFnNlYXJjaF9zaGFybSBlbCBzaGVpa2hIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKKm_jHBsACAdICJDJkY2YwYWU3LWQyMGYtNDg1My05ZWY0LThiMTZlOGFjNmMyN9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=c6925485e2900690&srepoch=1761480076&from=searchresults,Pkr,Booking.Com
Detroit,Hilton Garden Inn Detroit Downtown,Good,7.77,307,"Downtown Detroit, Detroit",Available,https://www.booking.comhttps://www.booking.com/hotel/us/hilton-garden-inn-detroit-downtown.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9kZXRyb2l0SDNYBGi1AYgBAZgBM7gBGcgBDNgBA-gBAfgBAYgCAagCAbgCyqH4xwbAAgHSAiQyZDg2NTEzMy04NDcxLTQxNjYtOWUyMi0wYTk4MTY5MjhiMGHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&srpvid=d5b256252e02058a&srepoch=1761480907&from=searchresults,Pkr,Booking.Com
Ghent,Residence Inn By Marriott Ghent,Very Good,8.58,1398,"Nieuw Gent-UZ, Ghent",Available,https://www.booking.comhttps://www.booking.com/hotel/be/residence-inn-ghent.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9naGVudEgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Avmq9McGwAIB0gIkMWM2YThjZWUtMzE5NS00NzY5LTg3YzItYTgxNTc4NWI4ZWU02AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=01ee813cf3f50441&srepoch=1761416570&from_sustainable_property_sr=1&from=searchresults,Pkr,Booking.Com
Limassol,"Parklane, A Luxury Collection Resort & Spa, Limassol",Superb,9.29,1658,Limassol,Available,https://www.booking.comhttps://www.booking.com/hotel/cy/parklane-limassol-spa-resort.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9saW1hc3NvbEgzWARotQGIAQGYATO4AQfIAQ3YAQPoAQH4AQGIAgGoAgG4As6v9McGwAIB0gIkOGQ4NjM5NjAtNWMyNS00MDEyLTk3NmItODQyY2U5YWJlYTZm2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=947b8267d106003c&srepoch=1761417167&from=searchresults,Pkr,Booking.Com
Rohan,Ibis Budget Loudéac Vélodrome,Very Good,8.58,480,Loudéac,Available,https://www.booking.com/hotel/fr/ibis-budget-loudeac-velodrome.en-gb.html,Pkr,Booking.Com
Honolulu-Suburb,Imperial Hawaii Resort,Very Good,8.58,2460,"Waikiki, Honolulu",Available,https://www.booking.com/hotel/us/imperial-hawaii-resort-at-waikiki.en-gb.html,Pkr,Booking.Com
Toulouse-Suburb,Firstname Toulouse Résidence,Very Good,8.38,989,"Toulouse City-Centre, Toulouse",Available,https://www.booking.com/hotel/fr/residence-parthenon.en-gb.html,Pkr,Booking.Com
Gyeongju,Gyeongju Hotel Gonggan,Very Good,8.58,1081,Gyeongju,Available,https://www.booking.com/hotel/kr/gyeongju-g-house-minihotel-amp-geseuteuhauseu.en-gb.html,Pkr,Booking.Com
San Sebastián-Suburb,Hotel Arbaso,Superb,9.29,1535,"San Sebastian City-Centre, Donostia-San SebastiÃ¡n",Available,https://www.booking.com/hotel/es/arbaso.en-gb.html,Pkr,Booking.Com
Rimini-Suburb,Hotel Lamorosa,Superb,9.09,2195,"Viserba, Rimini",Available,https://www.booking.com/hotel/it/lamorosa.en-gb.html,Pkr,Booking.Com
Manchestar-Suburb,Dive Hotel,Good,7.57,662,"Coogee, Sydney",Available,https://www.booking.com/hotel/au/dive.en-gb.html,Pkr,Booking.Com
Helsinki-Suburb,Holiday Inn Helsinki West - Ruoholahti By Ihg,Fabulous,8.88,2458,"Ruoholahti, Helsinki",Available,https://www.booking.com/hotel/fi/hoildayinncitywest.en-gb.html,Pkr,Booking.Com
Guadalajara (Mexico),Sleep Inn Guadalajara Galerias,Good,7.97,737,"Zapopan, Guadalajara",Available,https://www.booking.com/hotel/mx/sleep-inn-guadalajara-galerias.en-gb.html,Pkr,Booking.Com
Pescara-Suburb,Villa Alba Boutique Hotel,Very Good,8.08,300,Pescara,Available,https://www.booking.com/hotel/it/gardenia-pescara.en-gb.html,Pkr,Booking.Com
Coventry,Ansty Hall,Fabulous,8.68,611,Coventry,Available,https://www.booking.com/hotel/gb/anstyhallhotel.en-gb.html,Pkr,Booking.Com
Seattle,Lotte Hotel Seattle,Fabulous,8.88,395,"Seattle Central Business District, Seattle",Available,https://www.booking.comhttps://www.booking.com/hotel/us/lotte-seattle.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDnNlYXJjaF9zZWF0dGxlSDNYBGi1AYgBAZgBM7gBB8gBDdgBA-gBAfgBAYgCAagCAbgCjrr0xwbAAgHSAiRkZTk5YTY5Mi1mZjUyLTQzYjItODNlMi02NDU3ZDQ3ZTA2N2bYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=4cfa8507867c015f&srepoch=1761418511&from=searchresults,Pkr,Booking.Com
Arrecife,Arq Home Arrecife,Superb,9.09,12,Arrecife,Available,https://www.booking.com/hotel/es/arq-home-arrecife.en-gb.html,Pkr,Booking.Com
Udaipur-Suburb,The Paradise Bliss - A Luxury Hotel & Spa In Udaipur,Fabulous,8.78,11,Udaipur,Available,https://www.booking.com/hotel/in/paradise-bliss.en-gb.html,Pkr,Booking.Com
Cesky Krumlov,Pension Maate,Superb,9.39,181,Český Krumlov,Available,https://www.booking.com/hotel/cz/pension-maate.en-gb.html,Pkr,Booking.Com
Sorocaba,Hotel Dan Inn Sorocaba By Nacional Inn,Good,7.67,1595,Sorocaba,Available,https://www.booking.com/hotel/br/shelton-inn-sorocaba.en-gb.html,Pkr,Booking.Com
Palma De Mallorca-Suburb,Canavall,Superb,9.29,831,"Old Town, Palma de Mallorca",Available,https://www.booking.com/hotel/es/canavall.en-gb.html,Pkr,Booking.Com
Kathmandu,Rest Up Kathmandu Hostel,Superb,9.19,1513,"Thamel, Kathmandu",Available,https://www.booking.com/hotel/np/rest-up-kathmandu-hostel.en-gb.html,Pkr,Booking.Com
Bursa,Ibis Bursa,Very Good,8.38,725,Bursa,Available,https://www.booking.com/hotel/tr/ibis-bursa.en-gb.html,Pkr,Booking.Com
Pisa-Suburb,Prato Dei Miracoli Residenza D'Epoca,Superb,9.49,1256,"Pisa City Centre, Pisa",Available,https://www.booking.com/hotel/it/residenza-d-epoca-pisa.en-gb.html,Pkr,Booking.Com
Nairobi,Highlands Suites Hotel Apartments,Very Good,8.18,192,"Kilimani, Nairobi (Kilimani)",Available,https://www.booking.com/hotel/ke/highlands-suites-apartments.en-gb.html,Pkr,Booking.Com
Dinard,Royal Emeraude Hotel Dinard - Mgallery Collection,Fabulous,8.98,770,Dinard,Available,https://www.booking.com/hotel/fr/mercure-emeraude.en-gb.html,Pkr,Booking.Com
Portimão,Jupiter Marina Hotel - Couples & Spa,Superb,9.09,1193,Portimão,Available,https://www.booking.com/hotel/pt/jupiter-marina.en-gb.html,Pkr,Booking.Com
Quito,La Quinta By Wyndham Quito,Superb,9.09,1344,Quito,Available,https://www.booking.comhttps://www.booking.com/hotel/ec/la-quinta-by-wyndham-quito.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9xdWl0b0gzWARotQGIAQGYATO4ARnIAQzYAQPoAQH4AQGIAgGoAgG4AsGe-McGwAIB0gIkOTRiOWM3ZjAtZWY1Ny00ZTY2LWIzYjEtMGUyYmM3MDhjM2E52AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=daa85560b8e50275&srepoch=1761480514&from=searchresults,Pkr,Booking.Com
Aalborg,Helnan Phønix Hotel,Good,7.67,2442,Aalborg,Available,https://www.booking.com/hotel/dk/phonix-aalborg.en-gb.html,Pkr,Booking.Com
Lisbon,Eurostars Lisboa Baixa,Superb,9.19,1939,"Santa Maria Maior, Lisbon",Available,https://www.booking.com/hotel/pt/eurostas-lisboa-baixa.en-gb.html,Pkr,Booking.Com
Varese,Hotel Di Varese,Superb,9.29,945,Varese,Available,https://www.booking.com/hotel/it/di-varese.en-gb.html,Pkr,Booking.Com
Lamia,Hotel Ατηινα,Superb,9.09,804,Lamía,Available,https://www.booking.com/hotel/gr/athina-lamia.en-gb.html,Pkr,Booking.Com
Nelson,The Oasis At One Mile Beach,Very Good,8.48,312,Nelson Bay,Available,https://www.booking.com/hotel/au/the-oasis-at-one-mile-beach.en-gb.html,Pkr,Booking.Com
Seoul,Namsan Hill Hotel,Very Good,8.28,1071,"Jung-Gu, Seoul",Available,https://www.booking.com/hotel/kr/namsan-hill.en-gb.html,Pkr,Booking.Com
Nobeoka,ÃÃ«Ã¼Ã¨Ã¼Ã«,Good,7.87,10,Nobeoka,Available,https://www.booking.com/hotel/jp/burueru.en-gb.html,Pkr,Booking.Com
Vratsa,ÐÐ¸Ð»Ð° Ð¢Ð¾Ð´Ð¾ÑÐ° Villa Todora,Exceptional,9.59,271,Vratsa,Available,https://www.booking.com/hotel/bg/vila-todora.en-gb.html,Pkr,Booking.Com
Dundee,"The Dens - Invoice And Reduced Price Only Via Sunrise Short Lets Dundee, 3 Rooms, 4 Beds, 2 Bathrooms, Fully Equipped, Wifi, Free Street Parking, 3Rd Floor Apartment",Superb,9.09,3,Dundee,Available,https://www.booking.com/hotel/gb/the-dens-3-rooms-4-beds-2-bathrooms-fully-equipped-wifi-parking-3rd-floor-apartm.en-gb.html,Pkr,Booking.Com
La Paz-Suburb,"Baja Club Hotel, La Paz, Baja California Sur, A Member Of Design Hotels",Very Good,8.08,185,La Paz,Available,https://www.booking.com/hotel/mx/baja-club.en-gb.html,Pkr,Booking.Com
Dax,T2 En Plein Cœur De Dax Proche Des Thermes,Exceptional,9.89,9,Dax,Available,https://www.booking.com/hotel/fr/t2-moderne-en-plein-coeur-de-dax.en-gb.html,Pkr,Booking.Com
Gibraltar,"Beachfront Sunrise Sands Retreat, Gibraltar",Superb,9.49,15,Gibraltar,Available,https://www.booking.com/hotel/gi/sunrise-sands-retreat-gibraltar.en-gb.html,Pkr,Booking.Com
Lodz,Rent-Apart City Center Lodz,Very Good,8.58,579,"Srodmiescie, Łódź",Available,https://www.booking.com/hotel/pl/lodz-apartamenty-centrum.en-gb.html,Pkr,Booking.Com
Budaörs,Townhouse On Budapest Border,Exceptional,9.79,30,Budaörs,Available,https://www.booking.com/hotel/hu/townhouse-on-budapest-border.en-gb.html,Pkr,Booking.Com
Dinard,Castelbrac Hotel & Spa,Superb,9.29,300,Dinard,Available,https://www.booking.com/hotel/fr/castelbrac.en-gb.html,Pkr,Booking.Com
Cape Town,The Trade Boutique Hotel,Fabulous,8.88,542,"Cape Town CBD, Cape Town",Available,https://www.booking.com/hotel/za/the-trade-boutique.en-gb.html,Pkr,Booking.Com
Varese-Suburb,Bigattera Apartments,Good,7.67,106,Varese,Available,https://www.booking.com/hotel/it/bigattera-apartments.en-gb.html,Pkr,Booking.Com
Avola,House&Villas - Casa Roca,Superb,9.39,14,Avola,Available,https://www.booking.com/hotel/it/house-villas-casa-roca.en-gb.html,Pkr,Booking.Com
Kuching,The Podium-3R2B-Free 2 Parking-12 Pax-D321,Superb,9.39,71,Kuching,Available,https://www.booking.com/hotel/my/the-podium-12-pax-10-free-2-14523.en-gb.html,Pkr,Booking.Com
Mumbai,Urbannest Homes - Powai,Good,7.37,7,"Powai, Mumbai (Central Suburbs)",Available,https://www.booking.com/hotel/in/urbannest-homes-powai.en-gb.html,Pkr,Booking.Com
Silves,Casa Nova,Exceptional,9.89,16,Silves,Available,https://www.booking.com/hotel/pt/casa-nova-silves.en-gb.html,Pkr,Booking.Com
Falmouth,"4 Porth Gwel, Sea View & Parking",Superb,9.29,69,Falmouth,Available,https://www.booking.com/hotel/gb/light-modern-apartment-with-seaview.en-gb.html,Pkr,Booking.Com
Manta,Hotel Manta Beach Madrigal,Fabulous,8.88,531,Manta,Available,https://www.booking.com/hotel/ec/manta-beach-madrigal.en-gb.html,Pkr,Booking.Com
Kumasi,Stunning 2 Bedroom Affordable Pl,Superb,9.09,17,Kumasi,Available,https://www.booking.com/hotel/gh/stunning-2-bedroom-affordable-pl.en-gb.html,Pkr,Booking.Com
Arequipa,Bth Hotel Arequipa Lake,Superb,9.09,162,Arequipa,Available,https://www.booking.com/hotel/pe/el-lago-estelar.en-gb.html,Pkr,Booking.Com
Kumasi-Suburb,Beverly Hills Kumasi,Good,7.07,2,Kumasi,Available,https://www.booking.com/hotel/gh/beverly-hills-kumasi.en-gb.html,Pkr,Booking.Com
Quilon,Abad Whispering Palms,Very Good,8.18,756,Kumarakom,Available,https://www.booking.com/hotel/in/abad-whispering-palms.en-gb.html,Pkr,Booking.Com
San Sebastián-Suburb,Hotel Villa Soro,Exceptional,9.59,1426,"Gros, Donostia-San SebastiÃ¡n",Available,https://www.booking.com/hotel/es/villasoro.en-gb.html,Pkr,Booking.Com
Laon,Jacuzzi® - La Petite Romantique - Flobnb,Fabulous,8.68,29,Laon,Available,https://www.booking.com/hotel/fr/jacuzzi-r-la-petite-romantique-flobnb.en-gb.html,Pkr,Booking.Com
Coruña,Hotel Carris Marineda,Fabulous,8.68,4518,A Coruña,Available,https://www.booking.com/hotel/es/carris-marineda.en-gb.html,Pkr,Booking.Com
Hamilton (Canada),Modern Apartment In Corktown Hamilton Sleeps 4,Good,7.37,108,Hamilton,Available,https://www.booking.com/hotel/ca/corktown-hamilton-modern-apartment.en-gb.html,Pkr,Booking.Com
Annecy,Novotel Annecy Centre,Good,7.87,2673,Annecy,Available,https://www.booking.com/hotel/fr/annecy-centre-atria.en-gb.html,Pkr,Booking.Com
Antalya,Falcon Hotel,Fabulous,8.78,3009,"Eski Lara, Antalya (Eski Lara)",Available,https://www.booking.com/hotel/tr/club-falcon.en-gb.html,Pkr,Booking.Com
Taipei,Mgh Mitsui Garden Hotel Taipei Zhongxiao,Superb,9.19,4867,"Daan District, Taipei",Available,https://www.booking.comhttps://www.booking.com/hotel/tw/mgh-mitsui-garden-taipei-zhongxiao.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF90YWlwZWlIM1gEaLUBiAEBmAEzuAEZyAEM2AED6AEB-AEBiAIBqAIBuAKStfTHBsACAdICJDUxYmRlNmVjLTJiMzgtNGVmOS04OWZlLWZjZmMxMTAxYWVmNtgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&srpvid=45d983c95cce01e5&srepoch=1761417875&from=searchresults,Pkr,Booking.Com
Honolulu,Hilton Hawaiian Village Waikiki Beach Resort,Good,7.77,2872,"Waikiki, Honolulu",Available,https://www.booking.com/hotel/us/hilton-hawaiian-village.en-gb.html,Pkr,Booking.Com
St Ives,Finest Retreats - No 6 Porthgwidden,Very Good,8.38,11,St Ives,Available,https://www.booking.com/hotel/gb/no-6-porthgwidden.en-gb.html,Pkr,Booking.Com
Fortaleza,Crocobeach Hotel,Superb,9.09,1422,"Praia do Futuro, Fortaleza",Available,https://www.booking.com/hotel/br/crocobeach.en-gb.html,Pkr,Booking.Com
Krems,Kremslodge,Fabulous,8.78,98,Krems an der Donau,Available,https://www.booking.com/hotel/at/kremslodge.en-gb.html,Pkr,Booking.Com
Albi,Logis Hotels Grand Hotel D'Orléans,Very Good,8.18,563,Albi,Available,https://www.booking.com/hotel/fr/grand-d-orleans.en-gb.html,Pkr,Booking.Com
Aomori,Toyoko Inn Shin-Aomori-Eki Higashi-Guchi,Good,7.97,1301,Aomori,Available,https://www.booking.com/hotel/jp/toyoko-inn-shin-aomori-eki-higashi-guchi.en-gb.html,Pkr,Booking.Com
Alkmaar,B&B Alkmaars Toppunt,Superb,9.29,163,Alkmaar,Available,https://www.booking.com/hotel/nl/alkmaars-toppunt.en-gb.html,Pkr,Booking.Com
Punta Cana,Riu Palace Punta Cana - All Inclusive,Fabulous,8.68,56,"Bavaro, Punta Cana",Available,https://www.booking.comhttps://www.booking.com/hotel/do/riu-palace-punta-cana-all-inclusive.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9wdW50YSBjYW5hSDNYBGi1AYgBAZgBM7gBB8gBDdgBA-gBAfgBAYgCAagCAbgCyZ_4xwbAAgHSAiQ4YzNkMjUxNC0xZmMwLTRmNTUtYWM5My1lZjAwMmVkZjAwZjTYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=d82155a41ae900cc&srepoch=1761480650&from=searchresults,Pkr,Booking.Com
Chihuahua,"Vetta, Distrito Uno, Autograph Collection",Superb,9.09,108,Chihuahua,Available,https://www.booking.com/hotel/mx/chihuahua-mexico-autograph-collection.en-gb.html,Pkr,Booking.Com
Seghers,2 Bed-Sleeps 4-Private Patio-Pool-Aircon,Superb,9.09,9,San Luis de Sabinillas,Available,https://www.booking.com/hotel/es/beautiful-ground-floor-2bedroom-apartment.en-gb.html,Pkr,Booking.Com
Vientiane,Souphattra Heritage Vientiane,Superb,9.39,97,Vientiane,Available,https://www.booking.comhttps://www.booking.com/hotel/la/souphattra-heritage-vientiane.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF92aWVudGlhbmVIM1gEaLUBiAEBmAEzuAEHyAEN2AED6AEB-AEBiAIBqAIBuAKEq_jHBsACAdICJDZmNjY1OTMyLTA4MDItNGRiNy1iNTA5LWI2MDgxMjQwNzQyNNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&srpvid=bd40588226070187&srepoch=1761482117&from=searchresults,Pkr,Booking.Com
Sydney,Hyde Park Inn,Very Good,8.28,5889,"Sydney CBD, Sydney",Available,https://www.booking.com/hotel/au/hyde-park-inn.en-gb.html,Pkr,Booking.Com
Sabadell,Piso Exterior Completo A 20 ' De Barcelona.,Exceptional,9.69,28,Sabadell,Available,https://www.booking.com/hotel/es/piso-exterior-completo-a-20-39-de-barcelona-sabadell12.en-gb.html,Pkr,Booking.Com
Schaffhausen,Atrium Apartments,Superb,9.49,68,Schaffhausen,Available,https://www.booking.com/hotel/ch/atrium-apartments.en-gb.html,Pkr,Booking.Com
Hobart-Suburb,Riverfront Motel & Restaurant,Very Good,8.48,2342,Hobart,Available,https://www.booking.com/hotel/au/riverfront-motel.en-gb.html,Pkr,Booking.Com
Jerez De La Frontera,Sherryflat C/Larga,Exceptional,9.69,82,"Jerez de la Frontera Old Town, Jerez de la Frontera",Available,https://www.booking.com/hotel/es/sherryflat-c-larga.en-gb.html,Pkr,Booking.Com
Kotor,The Golden Luxury Apartments,Superb,9.49,327,Kotor,Available,https://www.booking.comhttps://www.booking.com/hotel/me/apartmani-sunce-kotor.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9rb3RvckgzWARotQGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ap2u9McGwAIB0gIkZjM1MzZhNzctMDAyMi00MDBhLWIwNzQtYzFiZjRiMTk0OWFk2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=cd7f820e58a702d3&srepoch=1761416991&from=searchresults,Pkr,Booking.Com
Melbourne,Central Club Hotel - North Melbourne,Superb,9.19,424,"North Melbourne, Melbourne",Available,https://www.booking.com/hotel/au/central-club.en-gb.html,Pkr,Booking.Com
Espoo,Stay Matinkylä Apartments,Fabulous,8.78,118,Espoo,Available,https://www.booking.com/hotel/fi/frava-kolmas-linja-20-b.en-gb.html,Pkr,Booking.Com
Skopje,The Hunter'S Lodge Kamnik,Superb,9.49,635,Skopje,Available,https://www.booking.com/hotel/mk/the-hunter-s-lodge-kamnik.en-gb.html,Pkr,Booking.Com
Philadelphia,Hilton Philadelphia City Avenue,Good,7.37,462,"West Philadelphia, Philadelphia",Available,https://www.booking.comhttps://www.booking.com/hotel/us/hilton-philadelphia-city-avenue.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCE3NlYXJjaF9waGlsYWRlbHBoaWFIM1gEaLUBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKzofjHBsACAdICJDk4MDM0N2ViLTU1NTctNDNjZi04MDhjLTBhYjM3YmMwZjA0ONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=893e5619151002dd&srepoch=1761480884&from_sustainable_property_sr=1&from=searchresults,Pkr,Booking.Com
St Albans,Parkside Residence At St Albans,Very Good,8.38,37,Saint Albans,Available,https://www.booking.com/hotel/gb/parkside-at-st-albans.en-gb.html,Pkr,Booking.Com
Fez,Riad Taj Fes,Fabulous,8.78,870,"Fes El Bali, FÃ¨s",Available,https://www.booking.com/hotel/ma/riad-taj-fes-fes.en-gb.html,Pkr,Booking.Com
Kumamoto,&And Comfy Hotel Kumamoto Jo View,Fabulous,8.98,1984,Kumamoto,Available,https://www.booking.com/hotel/jp/amp-and-comfy-xiong-ben-cheng-biyu.en-gb.html,Pkr,Booking.Com
Iquique,Hilton Garden Inn Iquique,Very Good,8.38,1192,Iquique,Available,https://www.booking.com/hotel/cl/hilton-garden-inn-iquique-chile.en-gb.html,Pkr,Booking.Com
Chios,Chiosroomsmaria,Exceptional,9.59,78,Armólia,Available,https://www.booking.com/hotel/gr/chiosroomsmaria.en-gb.html,Pkr,Booking.Com
Gothenburg,Hotel Lorensberg,Very Good,8.58,4599,"Centrum, Gothenburg",Available,https://www.booking.com/hotel/se/lorensberg.en-gb.html,Pkr,Booking.Com
Rypin,Dom Letniskowy Przy Lesie Nad Jeziorem,Fabulous,8.68,10,Rogowo,Available,https://www.booking.com/hotel/pl/dom-letniskowy-przy-lesie-nad-jeziorem.en-gb.html,Pkr,Booking.Com
St Moritz,B&B River Inn,Fabulous,8.98,780,St. Moritz,Available,https://www.booking.com/hotel/ch/river-inn.en-gb.html,Pkr,Booking.Com
Delmenhorst,2Roomstay,Good,7.37,3,Delmenhorst,Available,https://www.booking.com/hotel/de/2roomstay-delmenhorst.en-gb.html,Pkr,Booking.Com
Dijon,Campanile Dijon Congrès Clemenceau,Good,7.67,2695,Dijon,Available,https://www.booking.com/hotel/fr/campanile-dijon-congra-s-cla-c-menceau.en-gb.html,Pkr,Booking.Com
